Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
SAMARTH,Stranger Things 1 (Trailer),Chrome PC (Cadmium),2021-11-17 03:09:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":982,""mediaOffsetMs"":1001}]"
SAMARTH,Season 1 Teaser: Arcane,Chrome PC (Cadmium),2021-11-17 03:09:00,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1432,""mediaOffsetMs"":1}]"
SAMARTH,Death Note_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:08:55,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":-1},{""eventType"":""stopped"",""sessionOffsetMs"":398,""mediaOffsetMs"":-1}]"
SAMARTH,Season 1 Hook Clip 2: Locke & Key,Chrome PC (Cadmium),2021-11-17 03:08:53,CA,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1570,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2398,""mediaOffsetMs"":680}]"
SAMARTH,Season 1 Trailer: Call My Agent Bollywood,Chrome PC (Cadmium),2021-11-17 03:07:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":1781,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":26042,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":34038,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":42032,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":54038,""mediaOffsetMs"":52000},{""eventType"":""stopped"",""sessionOffsetMs"":69965,""mediaOffsetMs"":67939}]"
SAMARTH,Attack on Titan_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:07:29,CA,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1503,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3184,""mediaOffsetMs"":1438}]"
SAMARTH,Schitt's Creek: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:07:28,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":861,""mediaOffsetMs"":1}]"
SAMARTH,Attack on Titan_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:07:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":822,""mediaOffsetMs"":1}]"
SAMARTH,Schitt's Creek: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:07:22,CA,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1577,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":5530,""mediaOffsetMs"":3685}]"
SAMARTH,Season 3 Supporting Character Clip: Narcos: Mexico,Chrome PC (Cadmium),2021-11-17 03:07:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":2},{""eventType"":""playing"",""sessionOffsetMs"":1828,""mediaOffsetMs"":2},{""eventType"":""stopped"",""sessionOffsetMs"":8551,""mediaOffsetMs"":6433}]"
SAMARTH,Season 3 Supporting Character Clip: Narcos: Mexico,Chrome PC (Cadmium),2021-11-17 03:07:05,CA,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1769,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1997,""mediaOffsetMs"":1}]"
SAMARTH,Part 5 Trailer: Money Heist,Chrome PC (Cadmium),2021-11-17 03:07:03,CA,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":2000,""mediaOffsetMs"":21}]"
SAMARTH,One Piece: East Blue_hook_04_16x9,Chrome PC (Cadmium),2021-11-17 03:07:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":783,""mediaOffsetMs"":1}]"
SAMARTH,Part 5 Trailer: Money Heist,Chrome PC (Cadmium),2021-11-17 03:07:00,CA,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":1045,""mediaOffsetMs"":21}]"
SAMARTH,One Piece: East Blue_hook_04_16x9,Chrome PC (Cadmium),2021-11-17 03:06:28,CA,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1639,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":6883,""mediaOffsetMs"":4940},{""eventType"":""playing"",""sessionOffsetMs"":31175,""mediaOffsetMs"":5188},{""eventType"":""stopped"",""sessionOffsetMs"":31649,""mediaOffsetMs"":5319}]"
SAMARTH,You: Season 1 (Trailer),Chrome PC (Cadmium),2021-11-17 03:06:26,CA,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2536,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2958,""mediaOffsetMs"":184}]"
SAMARTH,Season 5 Trailer: Big Mouth,Chrome PC (Cadmium),2021-11-17 03:05:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":1361,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":25615,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":33617,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":41615,""mediaOffsetMs"":40040},{""eventType"":""playing"",""sessionOffsetMs"":53610,""mediaOffsetMs"":52052},{""eventType"":""stopped"",""sessionOffsetMs"":58206,""mediaOffsetMs"":56687}]"
SAMARTH,Kim's Convenience: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:04:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1874,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":23888,""mediaOffsetMs"":21938},{""eventType"":""playing"",""sessionOffsetMs"":31631,""mediaOffsetMs"":29612},{""eventType"":""playing"",""sessionOffsetMs"":36125,""mediaOffsetMs"":34034},{""eventType"":""stopped"",""sessionOffsetMs"":40263,""mediaOffsetMs"":37078}]"
SAMARTH,You: Season 1 (Trailer),Chrome PC (Cadmium),2021-11-17 03:04:45,CA,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1280,""mediaOffsetMs"":1}]"
SAMARTH,Kim's Convenience: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:04:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2381,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2642,""mediaOffsetMs"":192}]"
SAMARTH,Season 5 Trailer: Big Mouth,Chrome PC (Cadmium),2021-11-17 03:04:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":1542,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":2031,""mediaOffsetMs"":308}]"
SAMARTH,Kim's Convenience: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:03:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1674,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":31447,""mediaOffsetMs"":29612},{""eventType"":""playing"",""sessionOffsetMs"":35934,""mediaOffsetMs"":34034},{""eventType"":""stopped"",""sessionOffsetMs"":40220,""mediaOffsetMs"":37078}]"
SAMARTH,Naruto: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:03:22,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1431,""mediaOffsetMs"":1}]"
SAMARTH,How I Met Your Mother: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:03:21,CA,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2132,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2323,""mediaOffsetMs"":1}]"
SAMARTH,Superstore: Season 1_hook_01_16x9,Chrome PC (Cadmium),2021-11-17 03:03:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2068,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3403,""mediaOffsetMs"":1189}]"
SAMARTH,Hunter X Hunter (2011): Season 1_hook_03_16x9,Chrome PC (Cadmium),2021-11-17 03:03:14,CA,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2399,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2790,""mediaOffsetMs"":268}]"
SAMARTH,Seinfeld: Seinfeld: Season 3_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:02:23,CA,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":42433},{""eventType"":""playing"",""sessionOffsetMs"":1565,""mediaOffsetMs"":42433},{""eventType"":""playing"",""sessionOffsetMs"":33324,""mediaOffsetMs"":74074},{""eventType"":""playing"",""sessionOffsetMs"":45316,""mediaOffsetMs"":86086},{""eventType"":""stopped"",""sessionOffsetMs"":50237,""mediaOffsetMs"":89798}]"
SAMARTH,Seinfeld: Seinfeld: Season 3_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:38,CA,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1666,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":25926,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":33913,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":41914,""mediaOffsetMs"":40040},{""eventType"":""stopped"",""sessionOffsetMs"":44760,""mediaOffsetMs"":42935}]"
SAMARTH,Season 1 Trailer: Sex Education,Chrome PC (Cadmium),2021-11-17 03:01:34,CA,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1052,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2700,""mediaOffsetMs"":1487}]"
SAMARTH,The Seven Deadly Sins: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:28,CA,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2128,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3790,""mediaOffsetMs"":1572}]"
SAMARTH,Modern Family: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:26,CA,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1854,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2161,""mediaOffsetMs"":191}]"
SAMARTH,The Office (U.S.): Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:24,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2137,""mediaOffsetMs"":1}]"
SAMARTH,The Flash: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:21,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1128,""mediaOffsetMs"":1}]"
SAMARTH,Naruto Shippuden: Season 1_hook_04_16x9,Chrome PC (Cadmium),2021-11-17 03:01:20,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1297,""mediaOffsetMs"":1}]"
SAMARTH,Kota Factory: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:18,CA,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2462,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2919,""mediaOffsetMs"":194}]"
SAMARTH,Blade of Demon Destruction: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:14,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1268,""mediaOffsetMs"":1}]"
SAMARTH,Family Guy: Season 16_hook_primary_16x9,Chrome PC (Cadmium),2021-11-17 03:01:13,CA,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":954,""mediaOffsetMs"":1}]"
SAMARTH,Season 1 Teaser: The Witcher,Chrome PC (Cadmium),2021-11-17 03:01:11,CA,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1433,""mediaOffsetMs"":1}]"
SAMARTH,Stranger Things 1 (Trailer),Chrome PC (Cadmium),2021-11-17 03:01:09,CA,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":1567,""mediaOffsetMs"":1001}]"
SAMARTH,Season 1 Genre Specific Moment Clip: Arcane,Chrome PC (Cadmium),2021-11-17 02:59:31,CA,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":40024},{""eventType"":""playing"",""sessionOffsetMs"":2804,""mediaOffsetMs"":40024},{""eventType"":""paused"",""sessionOffsetMs"":3004,""mediaOffsetMs"":40024},{""eventType"":""stopped"",""sessionOffsetMs"":3303,""mediaOffsetMs"":40154}]"
SAMARTH,Season 1 Genre Specific Moment Clip: Arcane,Chrome PC (Cadmium),2021-11-17 02:59:25,CA,[]
SAMARTH,Season 6 Plot Clip: Lucifer,Chrome PC (Cadmium),2021-11-17 02:59:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":37268},{""eventType"":""playing"",""sessionOffsetMs"":2101,""mediaOffsetMs"":37268},{""eventType"":""paused"",""sessionOffsetMs"":2291,""mediaOffsetMs"":37268},{""eventType"":""stopped"",""sessionOffsetMs"":2501,""mediaOffsetMs"":37393}]"
SAMARTH,Season 6 Plot Clip: Lucifer,Chrome PC (Cadmium),2021-11-17 02:58:46,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":35694},{""eventType"":""playing"",""sessionOffsetMs"":1810,""mediaOffsetMs"":35694},{""eventType"":""paused"",""sessionOffsetMs"":3447,""mediaOffsetMs"":37137},{""eventType"":""playing"",""sessionOffsetMs"":28166,""mediaOffsetMs"":37280},{""eventType"":""paused"",""sessionOffsetMs"":28349,""mediaOffsetMs"":37280},{""eventType"":""stopped"",""sessionOffsetMs"":28734,""mediaOffsetMs"":37319}]"
SAMARTH,Season 6 Plot Clip: Lucifer,Chrome PC (Cadmium),2021-11-17 02:58:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":526,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":36746,""mediaOffsetMs"":35960},{""eventType"":""playing"",""sessionOffsetMs"":36769,""mediaOffsetMs"":36175},{""eventType"":""paused"",""sessionOffsetMs"":36822,""mediaOffsetMs"":36175},{""eventType"":""playing"",""sessionOffsetMs"":64930,""mediaOffsetMs"":36320},{""eventType"":""paused"",""sessionOffsetMs"":64994,""mediaOffsetMs"":36320},{""eventType"":""playing"",""sessionOffsetMs"":65182,""mediaOffsetMs"":36320},{""eventType"":""paused"",""sessionOffsetMs"":66942,""mediaOffsetMs"":38015},{""eventType"":""playing"",""sessionOffsetMs"":66959,""mediaOffsetMs"":38022},{""eventType"":""paused"",""sessionOffsetMs"":66989,""mediaOffsetMs"":38022},{""eventType"":""playing"",""sessionOffsetMs"":69288,""mediaOffsetMs"":38337},{""eventType"":""playing"",""sessionOffsetMs"":71042,""mediaOffsetMs"":40040},{""eventType"":""paused"",""sessionOffsetMs"":71104,""mediaOffsetMs"":40082},{""eventType"":""reposition"",""sessionOffsetMs"":74356,""mediaOffsetMs"":37394},{""eventType"":""playing"",""sessionOffsetMs"":74357,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":74358,""mediaOffsetMs"":37394},{""eventType"":""playing"",""sessionOffsetMs"":74388,""mediaOffsetMs"":37394},{""eventType"":""stopped"",""sessionOffsetMs"":74557,""mediaOffsetMs"":37402}]"
SAMARTH,Red Notice,Chrome PC (Cadmium),2021-11-14 22:41:54,CA,[]
SAMARTH,Red Notice,Chrome PC (Cadmium),2021-11-14 21:38:05,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1185,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":1936,""mediaOffsetMs"":682},{""eventType"":""stopped"",""sessionOffsetMs"":1802851,""mediaOffsetMs"":688}]"
SAMARTH,Moment of High Emotion Clip: Red Notice,Chrome PC (Cadmium),2021-11-14 21:38:04,CA,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1786,""mediaOffsetMs"":1}]"
SAMARTH,The Wolf of Wall Street_hook_primary_16x9,Chrome PC (Cadmium),2021-11-14 21:37:58,CA,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2758,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":6647,""mediaOffsetMs"":3684},{""eventType"":""stopped"",""sessionOffsetMs"":8416,""mediaOffsetMs"":3829}]"
SAMARTH,The Flash: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-14 21:37:49,CA,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":466,""mediaOffsetMs"":0}]"
SAMARTH,Trailer: Love Hard,Chrome PC (Cadmium),2021-11-14 17:55:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":812,""mediaOffsetMs"":20}]"
SAMARTH,The Walking Dead: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-14 17:45:55,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1015,""mediaOffsetMs"":1}]"
SAMARTH,Stranger Things 1 (Trailer),Chrome PC (Cadmium),2021-11-14 17:45:39,CA,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":1398,""mediaOffsetMs"":1001}]"
SAMARTH,Season 6 Plot Clip: Lucifer,Chrome PC (Cadmium),2021-11-14 17:44:54,CA,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1961,""mediaOffsetMs"":0}]"
SAMARTH,Season 1 Plot Clip: Squid Game,Chrome PC (Cadmium),2021-11-14 17:44:39,CA,"[{""eventType"":""start"",""sessionOffsetMs"":31,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1778,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":4042,""mediaOffsetMs"":2205},{""eventType"":""stopped"",""sessionOffsetMs"":602503,""mediaOffsetMs"":2205}]"
SAMARTH,"Comedy Premium League: Season 1: ""Episode 3""",Chrome PC (Cadmium),2021-11-13 21:44:48,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1175,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":2085,""mediaOffsetMs"":689},{""eventType"":""playing"",""sessionOffsetMs"":366820,""mediaOffsetMs"":853},{""eventType"":""paused"",""sessionOffsetMs"":388641,""mediaOffsetMs"":22000},{""eventType"":""reposition"",""sessionOffsetMs"":388642,""mediaOffsetMs"":31931},{""eventType"":""playing"",""sessionOffsetMs"":388643,""mediaOffsetMs"":30680},{""eventType"":""playing"",""sessionOffsetMs"":388781,""mediaOffsetMs"":31931},{""eventType"":""paused"",""sessionOffsetMs"":389481,""mediaOffsetMs"":32000},{""eventType"":""reposition"",""sessionOffsetMs"":389482,""mediaOffsetMs"":42124},{""eventType"":""paused"",""sessionOffsetMs"":389529,""mediaOffsetMs"":52125},{""eventType"":""reposition"",""sessionOffsetMs"":389530,""mediaOffsetMs"":52125},{""eventType"":""playing"",""sessionOffsetMs"":389570,""mediaOffsetMs"":52125},{""eventType"":""paused"",""sessionOffsetMs"":390028,""mediaOffsetMs"":52583},{""eventType"":""reposition"",""sessionOffsetMs"":390029,""mediaOffsetMs"":62126},{""eventType"":""playing"",""sessionOffsetMs"":390138,""mediaOffsetMs"":62126},{""eventType"":""paused"",""sessionOffsetMs"":390747,""mediaOffsetMs"":63000},{""eventType"":""reposition"",""sessionOffsetMs"":390748,""mediaOffsetMs"":72127},{""eventType"":""paused"",""sessionOffsetMs"":390899,""mediaOffsetMs"":82128},{""eventType"":""reposition"",""sessionOffsetMs"":390900,""mediaOffsetMs"":82128},{""eventType"":""playing"",""sessionOffsetMs"":391127,""mediaOffsetMs"":82128},{""eventType"":""paused"",""sessionOffsetMs"":391877,""mediaOffsetMs"":83000},{""eventType"":""reposition"",""sessionOffsetMs"":391878,""mediaOffsetMs"":92508},{""eventType"":""playing"",""sessionOffsetMs"":391977,""mediaOffsetMs"":92508},{""eventType"":""paused"",""sessionOffsetMs"":392476,""mediaOffsetMs"":93000},{""eventType"":""reposition"",""sessionOffsetMs"":392477,""mediaOffsetMs"":102694},{""eventType"":""playing"",""sessionOffsetMs"":392604,""mediaOffsetMs"":102694},{""eventType"":""paused"",""sessionOffsetMs"":649352,""mediaOffsetMs"":359000},{""eventType"":""reposition"",""sessionOffsetMs"":649353,""mediaOffsetMs"":368974},{""eventType"":""playing"",""sessionOffsetMs"":649442,""mediaOffsetMs"":368974},{""eventType"":""paused"",""sessionOffsetMs"":649981,""mediaOffsetMs"":369000},{""eventType"":""reposition"",""sessionOffsetMs"":649982,""mediaOffsetMs"":379170},{""eventType"":""playing"",""sessionOffsetMs"":650222,""mediaOffsetMs"":379170},{""eventType"":""paused"",""sessionOffsetMs"":650535,""mediaOffsetMs"":379483},{""eventType"":""reposition"",""sessionOffsetMs"":650536,""mediaOffsetMs"":389173},{""eventType"":""playing"",""sessionOffsetMs"":650680,""mediaOffsetMs"":389173},{""eventType"":""paused"",""sessionOffsetMs"":651050,""mediaOffsetMs"":389543},{""eventType"":""reposition"",""sessionOffsetMs"":651051,""mediaOffsetMs"":399368},{""eventType"":""playing"",""sessionOffsetMs"":651330,""mediaOffsetMs"":399368},{""eventType"":""paused"",""sessionOffsetMs"":651881,""mediaOffsetMs"":400000},{""eventType"":""reposition"",""sessionOffsetMs"":651882,""mediaOffsetMs"":389377},{""eventType"":""playing"",""sessionOffsetMs"":652044,""mediaOffsetMs"":389377},{""eventType"":""paused"",""sessionOffsetMs"":652773,""mediaOffsetMs"":390000},{""eventType"":""reposition"",""sessionOffsetMs"":652774,""mediaOffsetMs"":379995},{""eventType"":""paused"",""sessionOffsetMs"":652805,""mediaOffsetMs"":369996},{""eventType"":""reposition"",""sessionOffsetMs"":652806,""mediaOffsetMs"":369996},{""eventType"":""playing"",""sessionOffsetMs"":654311,""mediaOffsetMs"":368320},{""eventType"":""playing"",""sessionOffsetMs"":654428,""mediaOffsetMs"":369996},{""eventType"":""paused"",""sessionOffsetMs"":656592,""mediaOffsetMs"":372000},{""eventType"":""reposition"",""sessionOffsetMs"":656593,""mediaOffsetMs"":381552},{""eventType"":""playing"",""sessionOffsetMs"":656625,""mediaOffsetMs"":381552},{""eventType"":""paused"",""sessionOffsetMs"":657171,""mediaOffsetMs"":382000},{""eventType"":""reposition"",""sessionOffsetMs"":657172,""mediaOffsetMs"":391553},{""eventType"":""playing"",""sessionOffsetMs"":659130,""mediaOffsetMs"":391553}]"
SAMARTH,Season 1: Teaser 1: Comedy Premium League,Chrome PC (Cadmium),2021-11-13 21:44:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2058,""mediaOffsetMs"":1}]"
SAMARTH,Suits: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-13 21:44:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":7066,""mediaOffsetMs"":1}]"
SAMARTH,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-13 21:44:44,CA,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1098,""mediaOffsetMs"":1}]"
SAMARTH,Genre Specific Moment Clip: Red Notice,Chrome PC (Cadmium),2021-11-13 21:44:37,CA,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2886,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":4395,""mediaOffsetMs"":1432}]"
SAMARTH,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2021-11-13 21:44:32,CA,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1931,""mediaOffsetMs"":1}]"
SAMARTH,"Comedy Premium League: Season 1: ""Episode 3""",Chrome PC (Cadmium),2021-11-11 22:39:58,CA,"[{""eventType"":""start"",""sessionOffsetMs"":181077,""mediaOffsetMs"":8661},{""eventType"":""playing"",""sessionOffsetMs"":181121,""mediaOffsetMs"":8661},{""eventType"":""stopped"",""sessionOffsetMs"":181121,""mediaOffsetMs"":8661}]"
